99999	47	22	4	45	99999	22	99999	45	99999	34	36	99999	99999	99999	8	15	99999	35	33	26	26	6	29	1	7	99999	99999	16	99999	23	47	99999	99999	28	10	99999	14	99999	17	99999	99999	23	99999	99999	99999	17	11	25	5	9	33	14	45	33	99999	46	38	99999	3	99999	7	99999	4	33	99999	99999	99999	31	99999	16	99999	37	28	99999	99999	41	21	33	38	99999	23	4	4	25	26	15	5	10	4	19	39	21	99999	99999	45	24	0	5	99999	29	99999	10	99999	8	13	27	17	99999	28	6	11	11	11	99999	99999	99999	99999	99999	99999	30	17	2	16	99999	41	49	99999	99999	32	12	21	9	21	39	99999	34	6	47	99999	1	99999	44	11	30	27	99999	3	34	99999	21	31	32	8	99999	19	27	48	99999	11	32	18	99999	99999	99999	22	8	13	99999	99999	14	3	25	5	32	99999	15	99999	29	99999	41	2	23	34	42	99999	99999	45	15	40	26	25	2	6	49	35	40	99999	43	31	7	4	43	9	99999	36	27	13	99999	99999	99999	6	24	38	16	17	38	99999	99999	34	33	22	31	99999	26	49	99999	48	99999	11	44	99999	99999	32	99999	2	16	14	34	43	99999	28	29	3	48	38	99999	46	99999	28	99999	99999	25	99999	99999	38	32	5	99999	15	47	33	99999	10	14	27	14	27	99999	99999	99999	6	7	5	48	49	15	36	24	28	99999	35	3	18	27	99999	99999	99999	99999	25	99999	15	21	34	99999	99999	11	48	99999	27	4	45	15	3	39	28	34	46	99999	21	99999	99999	7	23	31	99999	38	40	28	5	99999	33	37	99999	32	99999	99999	20	99999	99999	10	30	5	49	25	27	99999	99999	32	46	99999	42	7	23	43	43	38	99999	99999	49	99999	99999	99999	99999	8	99999	99999	99999	99999	99999	99999	12	14	11	21	4	99999	99999	12	7	99999	23	33	99999	99999	37	40	38	99999	27	99999	8	99999	4	99999	99999	8	7	99999	20	99999	47	99999	32	18	2	26	20	32	99999	99999	45	4	99999	3	23	25	4	39	32	40	99999	45	22	12	27	30	25	1	2	5	12	99999	10	99999	1	29	15	10	10	28	20	48	99999	11	36	99999	99999	99999	37	28	99999	46	36	99999	30	99999	40	99999	32	11	4	8	28	29	17	42	44	48	11	13	99999	42	40	34	34	99999	99999	99999	44	32	99999	46	31	48	27	35	2	34	34	47	12	99999	39	27	27	24	2	99999	99999	31	99999	99999	46	99999	44	99999	99999	99999	42	
36	2	99999	8	19	15	99999	99999	99999	99999	32	18	17	18	39	99999	38	48	6	99999	21	24	99999	48	45	19	34	99999	99999	99999	20	99999	40	99999	42	99999	35	39	36	37	33	26	99999	39	6	99999	99999	44	99999	22	13	12	26	99999	99999	99999	38	25	48	14	46	6	45	99999	99999	47	99999	99999	99999	27	7	4	40	18	13	6	99999	99999	4	99999	99999	18	99999	99999	2	99999	31	1	14	44	12	99999	99999	15	22	48	99999	5	0	22	20	46	99999	9	7	4	22	99999	99999	99999	7	6	99999	19	2	38	99999	99999	29	99999	99999	99999	4	5	99999	27	99999	99999	27	29	41	23	99999	37	2	99999	99999	38	1	99999	10	19	99999	99999	33	5	99999	42	99999	12	43	99999	23	99999	30	99999	46	99999	9	99999	99999	4	16	6	99999	42	99999	3	9	43	99999	20	17	34	99999	17	99999	8	12	40	1	24	30	31	24	99999	99999	5	99999	99999	99999	26	20	44	20	15	99999	10	46	13	9	19	15	14	9	48	13	19	99999	35	21	99999	99999	5	99999	99999	47	28	43	99999	48	34	99999	99999	6	35	21	99999	99999	99999	99999	99999	11	41	2	15	49	16	31	99999	99999	99999	47	21	25	15	21	33	13	99999	34	7	99999	99999	99999	4	36	99999	99999	42	99999	16	16	99999	34	99999	46	31	49	37	23	44	46	99999	30	99999	1	14	25	17	18	47	17	99999	21	99999	25	99999	99999	49	35	99999	5	99999	99999	35	99999	33	99999	11	99999	14	13	39	16	32	43	99999	99999	38	99999	39	99999	48	99999	4	99999	99999	42	2	46	39	99999	26	99999	12	5	25	33	26	21	33	99999	36	99999	99999	99999	28	24	31	47	16	10	36	99999	26	41	33	31	99999	99999	32	99999	2	99999	99999	17	8	18	40	23	99999	99999	26	33	21	99999	10	99999	14	21	30	13	99999	13	33	10	12	99999	1	99999	99999	99999	20	11	34	99999	11	23	12	99999	99999	99999	41	13	2	99999	16	34	99999	99999	10	99999	99999	99999	1	20	29	32	99999	10	47	5	99999	9	47	15	99999	45	49	99999	36	21	11	7	99999	41	99999	99999	99999	99999	33	25	5	6	99999	19	15	1	24	40	16	99999	4	4	45	17	99999	27	99999	4	99999	99999	2	30	35	99999	16	99999	99999	99999	25	11	22	34	45	99999	13	23	45	17	17	30	41	23	99999	1	38	39	36	99999	30	99999	99999	14	99999	3	48	99999	41	99999	16	46	36	48	40	37	99999	14	34	
99999	34	99999	99999	99999	22	18	16	99999	21	99999	99999	37	11	99999	30	34	45	29	99999	23	99999	11	15	20	7	30	99999	46	5	7	45	38	34	48	22	99999	99999	99999	19	99999	99999	99999	99999	41	99999	99999	99999	99999	11	99999	39	99999	19	99999	26	34	99999	99999	39	17	47	99999	28	4	45	34	4	4	99999	30	99999	34	99999	99999	35	43	47	39	18	99999	44	99999	99999	99999	45	10	99999	99999	38	16	5	35	32	99999	99999	99999	99999	22	0	36	29	11	43	99999	43	18	42	9	44	3	99999	19	32	99999	36	46	39	14	37	99999	33	43	20	32	25	10	36	47	31	13	37	99999	8	29	99999	25	99999	99999	46	11	10	99999	26	99999	99999	22	49	99999	99999	23	30	30	99999	11	8	28	6	99999	21	12	99999	99999	99999	99999	36	36	46	31	10	99999	99999	36	99999	99999	99999	28	8	47	45	40	99999	49	33	99999	99999	99999	14	6	99999	99999	23	26	99999	44	99999	99999	30	38	99999	39	41	99999	99999	14	17	41	99999	26	99999	27	99999	32	99999	6	34	49	99999	99999	99999	99999	8	99999	28	2	99999	12	99999	99999	99999	99999	13	14	99999	99999	19	40	99999	49	10	13	99999	99999	19	99999	27	12	5	21	99999	4	13	20	1	99999	4	18	48	31	1	38	30	17	3	41	13	6	34	20	99999	8	16	38	99999	5	26	44	99999	21	99999	23	45	18	9	21	26	5	12	24	25	3	28	35	99999	99999	99999	7	34	5	99999	13	40	8	99999	38	26	4	22	49	40	32	99999	99999	99999	99999	46	15	42	99999	99999	29	99999	3	15	24	47	99999	10	12	36	36	21	11	37	11	99999	99999	5	33	39	99999	46	26	8	5	23	4	40	99999	99999	99999	47	99999	19	99999	99999	99999	22	43	46	5	99999	40	10	14	99999	99999	14	99999	99999	12	49	99999	99999	34	99999	30	21	99999	28	99999	99999	49	35	99999	99999	99999	99999	33	99999	46	99999	47	10	99999	28	37	39	99999	99999	99999	30	27	9	17	99999	6	36	99999	5	18	28	24	99999	27	36	13	46	7	99999	48	99999	49	15	38	99999	99999	8	3	37	38	7	99999	99999	99999	26	46	99999	47	99999	25	33	99999	99999	36	99999	36	99999	4	99999	99999	31	25	99999	5	99999	2	24	99999	22	99999	99999	4	44	32	4	99999	36	2	46	99999	99999	99999	40	8	20	49	36	20	48	8	49	14	49	99999	2	99999	24	20	10	99999	99999	17	34	99999	99999	99999	33	11	21	
99999	99999	11	16	99999	99999	99999	99999	99999	39	20	99999	31	99999	99999	35	13	6	18	1	3	29	48	37	99999	19	2	46	99999	31	49	99999	25	99999	17	18	99999	99999	25	35	31	26	23	9	13	48	99999	7	99999	26	8	37	10	5	99999	46	99999	15	48	99999	29	28	24	49	1	99999	99999	99999	1	8	29	29	49	17	10	99999	31	99999	8	46	45	99999	21	10	43	48	99999	99999	42	99999	99999	2	99999	12	39	43	30	29	20	36	0	38	43	99999	37	39	26	99999	99999	2	99999	28	99999	17	48	99999	45	15	99999	16	11	37	24	18	22	99999	26	32	22	99999	99999	99999	99999	27	99999	39	19	99999	99999	49	9	99999	37	22	28	99999	12	99999	99999	22	18	4	45	99999	33	99999	99999	37	12	1	99999	18	42	23	24	45	99999	99999	99999	17	99999	39	18	99999	48	99999	99999	47	45	99999	49	99999	99999	5	1	46	99999	20	99999	19	31	23	23	32	37	27	6	9	17	8	99999	38	99999	26	99999	4	24	27	36	7	16	8	11	35	99999	99999	22	99999	4	26	99999	99999	13	17	99999	99999	12	99999	49	20	99999	99999	99999	99999	49	34	26	11	18	46	15	99999	32	43	48	99999	99999	99999	32	9	1	99999	99999	2	26	21	36	6	34	16	22	23	33	99999	3	99999	25	11	15	42	99999	13	19	34	99999	8	99999	47	19	39	11	13	44	99999	40	15	38	99999	99999	99999	29	4	3	38	8	99999	99999	99999	99999	6	99999	49	99999	30	2	99999	28	20	37	8	23	33	17	38	99999	22	45	31	99999	99999	17	99999	99999	45	99999	49	99999	30	2	4	99999	36	23	5	15	44	99999	99999	99999	46	11	21	7	99999	38	29	99999	8	34	99999	39	99999	31	8	99999	36	1	99999	41	28	8	99999	15	18	99999	24	41	7	10	99999	20	2	99999	36	99999	99999	32	37	37	22	99999	27	99999	39	36	12	99999	9	31	49	99999	47	48	22	10	35	5	99999	99999	4	17	49	31	15	99999	99999	37	41	99999	37	99999	99999	45	99999	5	99999	99999	99999	99999	99999	11	99999	6	14	99999	13	14	99999	19	4	99999	34	17	43	99999	99999	17	39	22	12	3	15	11	27	4	31	24	8	99999	22	7	25	99999	47	47	10	19	49	99999	99999	39	27	20	32	21	12	20	29	99999	99999	99999	99999	12	42	99999	47	20	99999	34	99999	99999	17	44	36	43	48	33	99999	99999	4	28	12	13	33	99999	99999	1	99999	99999	39	
12	40	37	99999	41	99999	99999	99999	41	30	99999	99999	99999	4	3	9	44	16	19	32	5	99999	99999	3	7	99999	33	32	23	99999	18	99999	2	99999	99999	17	42	21	38	29	43	99999	29	35	43	99999	43	8	99999	99999	7	31	99999	34	99999	49	23	6	34	29	31	6	99999	22	26	1	99999	99999	23	6	99999	38	15	28	99999	12	35	27	47	43	49	11	3	22	99999	99999	99999	6	99999	5	3	26	48	99999	14	15	42	99999	46	29	38	0	4	37	99999	99999	99999	19	99999	20	19	29	2	99999	17	47	20	40	20	99999	31	23	30	23	99999	13	25	5	49	99999	27	49	24	99999	7	18	15	13	99999	4	23	1	15	18	21	99999	22	23	49	28	35	99999	99999	24	5	99999	37	19	2	99999	29	39	9	48	34	99999	41	39	20	32	31	99999	99999	41	99999	35	36	22	22	47	4	99999	8	99999	49	99999	14	44	99999	99999	44	23	28	99999	11	43	99999	99999	36	99999	26	8	99999	49	99999	33	99999	99999	45	40	22	99999	36	28	15	99999	48	99999	24	99999	21	19	99999	99999	21	23	99999	26	30	99999	99999	99999	30	9	99999	47	43	99999	1	26	99999	32	1	99999	21	33	14	44	23	33	12	99999	28	6	21	11	49	26	24	10	14	15	99999	99999	99999	2	4	21	39	99999	16	99999	99999	99999	24	9	99999	34	37	21	99999	99999	19	99999	45	27	4	99999	49	7	99999	41	99999	99999	47	39	6	99999	16	15	32	8	20	99999	20	34	37	24	99999	27	48	16	99999	16	30	99999	40	99999	99999	99999	10	26	14	37	99999	29	28	99999	26	36	42	18	20	41	40	47	15	16	9	32	14	11	28	41	40	99999	43	99999	19	99999	31	99999	42	1	6	99999	99999	12	99999	99999	15	99999	8	25	99999	1	99999	99999	17	99999	46	99999	99999	28	48	45	19	20	25	31	41	4	11	46	30	38	99999	25	99999	18	99999	99999	34	99999	99999	99999	24	99999	32	99999	28	34	24	11	22	48	14	99999	15	36	2	99999	1	99999	13	47	22	99999	14	99999	99999	35	99999	9	99999	36	36	3	99999	99999	99999	99999	99999	15	99999	99999	22	12	13	99999	99999	49	5	44	44	99999	43	32	99999	5	99999	42	6	99999	99999	45	99999	99999	99999	99999	99999	44	99999	28	43	7	99999	23	14	21	23	43	99999	20	45	99999	31	99999	30	99999	43	49	46	39	99999	99999	32	33	40	25	41	9	99999	99999	35	16	13	14	15	48	
99999	40	38	47	28	99999	21	32	99999	18	41	41	44	29	13	99999	16	24	44	21	17	12	41	99999	5	99999	99999	15	1	41	38	99999	9	29	6	16	14	99999	21	5	12	44	43	27	24	36	99999	99999	45	99999	99999	18	13	35	16	34	99999	99999	99999	99999	41	99999	99999	39	99999	29	5	26	40	99999	1	99999	99999	17	99999	16	19	34	5	99999	99999	99999	99999	5	4	15	42	99999	20	18	99999	18	99999	7	21	23	99999	10	99999	11	43	4	0	17	41	1	99999	41	38	12	6	99999	19	47	30	25	6	99999	49	25	99999	3	23	99999	43	13	23	99999	4	21	9	99999	41	46	21	47	43	99999	19	36	10	32	49	48	8	99999	38	27	13	16	10	99999	99999	99999	99999	99999	19	6	4	49	99999	45	99999	99999	99999	43	39	99999	9	99999	7	42	99999	26	4	30	13	99999	99999	15	99999	38	9	10	10	99999	33	39	47	21	12	99999	99999	99999	21	99999	23	99999	14	4	8	20	39	99999	11	26	99999	99999	35	99999	32	12	15	99999	15	99999	21	16	99999	26	43	25	11	25	39	99999	15	28	10	12	29	9	99999	99999	99999	99999	44	45	28	22	4	18	3	38	44	99999	99999	16	27	5	47	34	21	7	30	43	3	48	32	3	26	48	11	5	99999	9	1	10	29	99999	18	15	99999	99999	99999	13	99999	45	4	99999	14	6	2	99999	17	7	12	10	45	24	99999	99999	99999	10	40	99999	43	14	5	99999	99999	99999	30	9	99999	29	10	46	3	99999	26	99999	4	37	21	99999	99999	30	32	99999	48	2	15	16	10	8	99999	44	99999	32	99999	39	99999	99999	21	10	8	14	35	99999	48	99999	99999	9	43	99999	10	32	10	23	20	20	99999	14	38	99999	99999	99999	99999	29	49	45	99999	44	99999	46	99999	99999	99999	5	23	19	99999	41	8	99999	20	4	35	48	7	39	99999	29	99999	48	7	2	34	29	35	2	19	36	99999	45	6	99999	99999	30	22	10	40	99999	99999	7	99999	39	15	11	14	29	13	99999	20	99999	99999	42	99999	99999	99999	5	99999	20	99999	18	39	99999	1	44	13	18	48	99999	99999	99999	32	99999	4	49	49	18	3	40	19	99999	36	99999	26	10	6	45	99999	99999	46	99999	37	9	99999	99999	18	21	99999	28	6	22	14	8	6	27	36	99999	40	48	49	3	10	37	33	6	39	10	14	10	99999	45	31	32	14	20	48	99999	29	99999	99999	13	99999	26	22	99999	
15	6	14	35	9	99999	99999	99999	99999	2	46	8	99999	99999	24	22	17	99999	99999	99999	47	36	36	2	9	45	49	45	35	43	15	99999	99999	31	45	28	17	11	99999	99999	99999	39	1	99999	99999	27	19	6	48	27	99999	99999	45	99999	11	49	34	99999	14	99999	99999	22	39	99999	29	99999	34	99999	9	19	99999	13	30	25	99999	24	21	7	99999	45	99999	99999	36	49	40	2	8	99999	99999	6	9	99999	99999	32	49	99999	99999	99999	9	43	99999	37	17	0	29	26	10	3	99999	6	99999	21	99999	45	10	99999	8	48	45	22	47	47	24	48	14	27	31	16	26	32	34	99999	99999	99999	99999	42	38	99999	21	99999	15	99999	99999	11	15	32	32	6	15	99999	16	99999	40	26	8	39	6	99999	99999	99999	4	3	42	42	99999	99999	18	34	21	25	99999	99999	99999	37	37	25	1	99999	23	26	99999	99999	99999	99999	3	16	40	8	24	99999	16	47	43	99999	99999	16	99999	46	48	12	9	28	22	9	47	46	30	2	99999	49	26	32	99999	14	34	1	33	34	39	30	43	39	45	99999	49	23	99999	9	25	2	25	6	6	19	5	4	99999	5	34	99999	99999	17	37	99999	99999	99999	99999	19	99999	42	17	99999	37	18	16	99999	11	45	34	99999	24	20	35	37	41	99999	5	9	37	99999	26	47	39	21	99999	99999	26	36	8	41	23	32	34	99999	99999	99999	11	99999	99999	4	29	99999	1	4	28	24	99999	99999	29	47	18	15	99999	99999	99999	36	37	11	99999	99999	22	8	29	9	23	11	23	99999	23	14	46	99999	33	99999	99999	14	17	18	99999	25	44	48	8	99999	41	3	99999	26	99999	99999	99999	37	99999	32	41	99999	7	22	99999	99999	99999	48	33	99999	44	99999	21	46	99999	99999	99999	26	99999	99999	23	49	49	35	1	19	33	99999	28	31	99999	3	18	99999	48	12	20	19	32	11	34	22	25	99999	2	99999	99999	99999	26	44	29	3	44	99999	99999	99999	25	46	99999	2	15	12	40	27	99999	4	35	99999	19	48	13	99999	12	99999	33	16	99999	3	99999	99999	99999	13	30	2	41	29	40	99999	38	99999	99999	23	37	4	39	99999	29	21	3	99999	26	20	1	29	28	15	18	27	31	99999	33	42	99999	40	31	99999	99999	12	33	10	99999	6	47	99999	99999	21	99999	99999	35	99999	39	99999	23	34	99999	7	44	10	99999	26	25	11	99999	8	30	99999	38	33	45	99999	37	15	99999	26	99999	48	
48	36	4	28	19	29	7	16	33	48	22	99999	40	30	24	99999	99999	99999	99999	41	1	10	13	29	37	29	38	4	49	99999	7	30	46	99999	30	19	99999	13	29	48	33	99999	15	99999	99999	35	43	9	48	18	11	35	99999	99999	5	26	6	42	33	99999	14	8	32	44	14	48	17	99999	99999	99999	24	2	8	5	41	30	9	33	5	99999	99999	16	7	18	99999	48	21	2	99999	99999	99999	31	40	99999	7	18	9	8	7	99999	37	99999	41	29	0	30	99999	5	1	9	11	26	99999	99999	43	11	28	29	22	14	12	29	7	99999	28	2	99999	99999	35	17	12	99999	43	17	99999	99999	13	2	99999	99999	5	20	42	99999	10	28	99999	30	99999	43	99999	99999	99999	99999	40	40	20	28	99999	99999	26	31	99999	99999	99999	99999	23	44	15	99999	29	99999	19	38	46	99999	99999	29	22	7	99999	2	45	5	28	38	32	5	99999	47	26	35	38	49	37	99999	7	99999	22	2	99999	30	4	41	1	14	10	45	31	99999	21	99999	99999	99999	19	15	40	45	99999	3	14	11	17	3	39	9	26	8	44	19	1	33	99999	4	99999	14	99999	99999	8	32	20	6	3	12	99999	99999	38	99999	15	99999	99999	6	44	48	14	16	36	27	41	99999	2	99999	41	25	99999	1	15	5	2	10	99999	37	21	41	37	99999	30	22	42	99999	99999	16	13	38	99999	42	43	99999	35	18	6	29	20	99999	99999	99999	30	17	18	99999	36	99999	30	11	33	2	40	28	42	99999	99999	21	33	13	6	99999	99999	31	31	14	20	99999	29	22	8	11	99999	45	48	99999	26	20	99999	14	99999	10	11	32	99999	99999	99999	21	29	47	32	48	99999	99999	6	24	1	99999	43	23	30	35	34	99999	48	99999	6	19	43	36	28	11	99999	99999	99999	37	99999	8	99999	7	32	29	99999	48	99999	99999	99999	5	99999	5	99999	99999	13	99999	99999	38	36	8	4	99999	7	99999	21	24	99999	18	18	7	99999	99999	99999	32	99999	33	13	99999	44	42	11	99999	99999	99999	99999	4	99999	18	42	99999	16	35	22	28	15	30	99999	99999	46	43	99999	36	99999	11	43	1	99999	15	32	47	15	13	10	99999	36	99999	5	16	99999	25	21	38	27	99999	3	28	49	48	17	32	99999	6	99999	30	99999	99999	99999	45	44	99999	39	99999	99999	99999	38	25	28	36	28	22	99999	23	44	9	8	23	99999	7	33	10	37	9	44	6	99999	11	15	26	
99999	99999	3	99999	99999	99999	99999	30	28	32	40	17	41	99999	19	6	41	48	32	99999	25	99999	40	47	99999	99999	1	47	43	27	10	99999	10	16	21	30	9	14	3	99999	40	30	3	1	15	34	99999	99999	47	46	17	8	99999	45	99999	99999	48	33	99999	29	99999	9	39	99999	34	99999	19	13	99999	40	99999	46	99999	2	26	99999	99999	42	26	33	35	32	29	99999	39	49	11	42	15	99999	20	99999	44	10	99999	99999	99999	13	4	43	39	99999	1	26	30	0	16	10	35	15	99999	1	15	26	30	8	37	44	2	4	15	26	99999	99999	26	19	13	14	34	99999	99999	30	29	5	37	38	21	8	32	99999	99999	42	31	7	20	28	99999	99999	99999	99999	41	48	99999	99999	20	99999	24	99999	12	30	11	99999	7	21	13	37	99999	99999	23	27	36	36	20	7	99999	11	99999	99999	99999	40	99999	99999	99999	99999	49	21	35	22	8	99999	99999	99999	12	31	25	8	47	10	6	6	99999	99999	20	99999	29	27	99999	99999	26	99999	99999	7	99999	4	99999	99999	33	99999	18	99999	11	30	99999	99999	7	34	41	9	99999	17	99999	6	8	99999	29	99999	99999	99999	1	99999	99999	27	17	29	10	43	23	35	45	99999	17	99999	12	99999	8	2	15	24	27	18	99999	38	37	23	4	99999	14	43	99999	45	45	11	47	99999	28	44	19	99999	2	15	99999	38	39	36	99999	99999	32	99999	99999	99999	29	32	7	33	13	99999	29	34	99999	13	28	30	99999	99999	99999	99999	21	32	99999	27	12	14	99999	10	32	25	49	99999	99999	10	19	26	7	43	18	13	47	99999	13	17	40	33	46	99999	32	6	17	99999	38	41	99999	99999	99999	21	12	18	40	99999	36	42	20	36	99999	12	99999	9	29	99999	99999	9	47	99999	11	19	21	28	2	99999	99999	18	30	99999	99999	29	4	30	99999	33	99999	99999	99999	42	24	31	1	16	2	14	5	99999	99999	30	42	19	27	44	99999	99999	27	20	23	46	43	3	33	99999	17	7	99999	21	29	39	14	14	99999	99999	24	46	17	1	5	47	21	42	99999	11	38	48	99999	99999	37	7	99999	99999	99999	25	99999	99999	99999	99999	49	6	13	24	11	25	9	99999	17	26	99999	42	15	27	20	99999	12	99999	5	11	99999	26	29	11	7	8	99999	99999	99999	99999	99999	43	43	18	99999	23	10	99999	8	45	42	99999	18	32	99999	3	99999	99999	35	99999	16	39	34	40	21	13	99999	5	49	12	
27	99999	23	14	99999	99999	16	47	22	2	18	99999	22	99999	16	44	24	33	19	99999	27	99999	43	34	99999	99999	32	18	20	99999	37	31	23	21	36	23	40	12	99999	99999	99999	99999	2	32	31	12	43	99999	12	7	6	8	18	47	1	99999	29	10	11	32	99999	48	49	33	17	99999	4	99999	99999	7	99999	99999	99999	33	99999	46	99999	6	29	30	99999	99999	99999	2	48	99999	17	49	99999	99999	43	46	6	32	32	10	16	27	22	18	26	99999	99999	10	99999	16	0	33	10	47	12	99999	99999	10	27	9	99999	2	44	99999	3	99999	99999	27	33	24	99999	8	99999	38	48	99999	21	22	23	99999	4	99999	99999	32	1	99999	99999	10	99999	99999	29	44	99999	20	17	46	99999	99999	99999	46	32	35	99999	22	99999	27	8	26	33	44	42	28	45	39	37	24	35	99999	99999	14	25	99999	7	46	7	99999	41	13	99999	23	46	99999	99999	3	99999	34	24	99999	47	42	14	99999	16	28	7	20	99999	8	99999	99999	12	99999	99999	13	22	43	27	16	15	49	99999	49	8	99999	22	7	11	27	14	99999	35	12	39	41	13	99999	99999	18	99999	99999	7	99999	99999	99999	99999	43	99999	18	35	99999	38	99999	99999	30	38	9	99999	35	17	99999	99999	28	99999	20	4	20	35	99999	22	99999	99999	99999	14	35	25	8	47	99999	19	27	14	11	19	8	99999	99999	45	35	37	99999	22	3	99999	18	99999	32	33	21	99999	8	99999	43	29	43	99999	25	29	23	11	99999	46	24	44	99999	99999	99999	28	6	24	99999	27	44	99999	99999	39	20	23	29	99999	99999	48	6	34	40	37	9	99999	39	22	19	41	42	20	27	99999	99999	33	27	2	99999	99999	43	1	99999	99999	28	24	99999	8	99999	99999	99999	99999	99999	99999	99999	35	8	99999	45	99999	99999	42	32	3	26	34	99999	8	99999	99999	99999	43	28	99999	99999	99999	2	99999	5	35	15	24	32	48	47	34	31	34	34	44	46	99999	40	34	30	99999	22	11	99999	5	15	29	13	49	44	45	28	22	1	7	33	47	19	28	99999	8	99999	99999	3	11	99999	99999	20	12	8	14	21	48	99999	34	99999	99999	25	14	11	35	13	37	29	99999	47	37	99999	44	8	99999	7	99999	47	25	99999	99999	35	39	9	26	45	99999	10	38	13	99999	49	2	24	99999	99999	99999	39	42	99999	23	99999	42	99999	28	45	99999	5	24	99999	23	13	18	22	99999	99999	31	99999	36	4	7	37	
43	28	24	8	99999	47	99999	31	3	29	8	13	23	8	99999	99999	37	41	44	24	21	24	40	99999	99999	99999	41	39	20	99999	99999	37	29	99999	99999	99999	99999	21	99999	99999	8	35	40	99999	16	99999	33	3	46	14	11	48	99999	42	17	25	28	48	13	99999	11	47	34	15	99999	99999	31	16	99999	2	9	43	35	21	48	4	13	99999	99999	99999	12	31	47	21	25	24	5	33	99999	10	41	33	99999	49	99999	99999	40	17	99999	42	99999	19	41	3	5	10	33	0	11	5	99999	18	45	20	35	17	99999	99999	34	99999	99999	26	27	99999	34	99999	99999	12	37	8	29	99999	99999	38	11	1	15	20	24	99999	99999	5	47	46	34	36	8	99999	13	99999	25	27	99999	99999	99999	99999	27	9	99999	15	5	1	23	2	99999	99999	99999	99999	14	41	3	46	46	1	47	7	99999	38	35	29	99999	48	36	24	16	49	1	99999	22	99999	43	22	18	25	99999	2	23	28	35	1	12	18	25	99999	99999	31	48	99999	99999	46	25	99999	23	16	39	43	2	48	99999	35	44	25	99999	9	99999	99999	33	37	41	36	28	99999	28	2	23	23	99999	99999	5	29	37	17	10	18	22	99999	34	1	99999	5	25	99999	48	46	16	43	12	18	99999	5	19	18	11	99999	2	39	99999	49	27	47	36	3	42	33	21	99999	31	27	22	99999	20	46	24	18	4	99999	31	12	37	99999	99999	49	23	36	15	47	99999	26	2	47	99999	48	99999	99999	99999	99999	20	40	10	99999	22	34	5	43	99999	99999	99999	99999	27	38	99999	41	99999	99999	99999	99999	99999	46	31	7	39	36	14	43	39	99999	99999	99999	6	31	24	14	99999	45	24	99999	5	26	99999	99999	99999	99999	46	1	99999	23	2	99999	99999	9	37	99999	99999	99999	43	6	42	99999	15	13	99999	46	99999	35	47	20	41	99999	32	25	99999	18	99999	7	11	15	42	6	34	38	10	16	99999	18	38	99999	99999	23	3	43	20	99999	29	1	21	6	15	99999	99999	44	99999	37	25	38	19	99999	99999	41	39	13	14	47	31	41	16	99999	99999	45	41	37	39	99999	99999	20	11	41	29	16	99999	99999	99999	4	8	49	37	99999	37	15	99999	99999	99999	17	10	22	99999	99999	13	15	99999	46	99999	30	99999	32	23	4	30	11	99999	99999	21	99999	99999	19	23	46	21	3	27	29	23	12	31	99999	43	99999	41	99999	21	99999	43	18	35	8	41	9	37	41	15	42	
1	47	99999	99999	99999	99999	23	30	24	29	6	99999	99999	13	99999	9	12	4	4	33	32	99999	99999	28	99999	9	99999	20	99999	7	99999	8	12	35	22	99999	13	7	99999	99999	99999	99999	28	99999	48	18	15	27	5	31	12	19	99999	99999	99999	99999	41	99999	99999	99999	99999	7	25	99999	99999	34	14	99999	24	99999	28	1	48	2	40	30	99999	99999	99999	13	11	9	45	99999	99999	10	49	99999	47	99999	99999	32	2	26	99999	26	34	99999	99999	9	99999	99999	38	99999	1	35	10	11	0	20	99999	99999	40	99999	36	30	8	28	40	23	47	26	26	4	99999	99999	33	99999	12	38	99999	10	43	99999	9	99999	99999	10	99999	99999	8	99999	30	43	28	36	20	99999	99999	35	20	30	99999	45	38	99999	31	17	49	99999	99999	38	99999	31	20	99999	41	40	43	24	40	24	33	45	47	3	99999	43	19	39	21	99999	44	99999	4	99999	47	99999	7	34	99999	27	42	19	33	17	48	46	47	99999	4	1	15	29	99999	99999	38	99999	18	39	41	47	2	6	43	6	99999	26	99999	20	16	99999	99999	99999	13	99999	99999	45	99999	32	99999	99999	30	7	2	45	21	24	99999	99999	27	27	21	12	29	17	28	99999	99999	9	45	45	14	99999	21	99999	99999	39	41	99999	18	43	99999	22	99999	99999	22	99999	99999	34	48	30	99999	23	19	39	29	99999	40	26	1	26	5	99999	2	32	1	5	20	48	99999	21	99999	15	14	42	99999	99999	99999	25	17	13	36	41	29	99999	24	99999	7	44	38	99999	99999	20	99999	99999	12	38	23	99999	34	31	99999	13	34	26	99999	44	45	29	19	25	21	3	99999	15	99999	48	12	32	99999	27	28	99999	99999	20	99999	16	17	10	99999	99999	2	18	99999	99999	99999	16	36	22	46	99999	10	99999	40	8	99999	99999	99999	41	99999	15	36	33	32	18	4	99999	43	42	45	28	36	99999	99999	99999	43	17	24	16	9	41	43	33	42	46	38	99999	9	35	25	29	25	36	99999	23	49	45	35	1	99999	99999	45	44	16	9	8	99999	39	99999	47	18	99999	99999	99999	36	20	18	13	42	99999	32	99999	39	1	99999	27	38	99999	99999	99999	4	6	34	46	9	99999	1	48	49	99999	99999	7	99999	99999	99999	18	99999	29	48	99999	99999	41	35	24	39	29	34	99999	11	31	24	99999	99999	99999	42	12	99999	11	99999	99999	99999	10	7	11	41	4	21	23	18	36	47	48	99999	99999	99999	15	99999	46	20	
